1358963536,45
1358964138,57
1358964740,57
1358965342,68
1358965943,62
1358966545,91
1358967147,77
1358967748,74
1358968350,93
1358968952,95
1358969553,88
1358970155,97
1358970757,94
1358971358,95
1358971960,95
1358972562,62
1358973163,74
1358973765,72
1358974367,70
1358974968,78
1358975570,83
1358976172,86
1358976773,86
1358977375,81
1358977977,82
1358978578,81
1358979180,401
1358979782,392
1358980383,397
1358980985,133
1358981587,382
1358982188,384
1358982790,383
1358983392,379
1358983994,375
1358984595,374
1358985197,370
1358985799,367
1358986400,365
1358987020,117
1358987622,122
1358988223,374
1358988825,377
1358989427,109
1358990028,105
1358990630,370
1358991232,377
1358991833,377
1358992435,381
1358993037,377
1358993638,375
1358994240,373
1358994842,374
1358995443,377
1358996045,377
1358996647,381
1358997248,376
1358997850,377
1358998452,373
1358999054,378
1358999655,370
1359000257,371
1359000859,373
1359001460,370
1359002062,370
1359002664,377
1359003265,381
1359003867,376
1359004469,381
1359005070,383
1359005672,0
1359006274,0
1359006875,0
1359007477,0
1359008079,0
1359008680,0
1359009282,0
1359009884,0
1359010485,0
1359011087,0
1359011689,0
1359012290,0
1359012892,0
1359013493,0
1359014095,0
1359014697,0
1359015298,0
1359015900,0
1359016502,0
1359017103,0
1359017705,0
1359018308,0
1359018908,0
1359019510,0
1359020112,0
1359020713,0
1359021315,0
1359021917,0
1359022519,0
1359023120,0
1359023722,0
1359024324,0
1359024925,0
1359025527,0
1359026129,0
1359026730,0
1359027332,0
1359027934,0
1359028535,0
1359029137,0
1359029739,0
1359030340,0
1359030942,0
1359031544,0
1359032145,0
1359032747,0
1359033349,0
1359033950,0
1359034552,0
1359035154,0
1359035755,0
1359036357,0
1359036959,0
1359037560,0
1359038162,0
1359038764,0
1359039365,0
1359039967,0
1359040569,0
1359041170,1
1359041772,4
1359042374,7
1359042975,12
1359043578,21
1359043583,29
1359044185,31
1359044786,32
1359045388,32
1359045990,32
1359046591,31
1359047193,30
1359047795,29
1359048396,28
1359048998,27
1359049600,27
1359050201,27
1359050803,27
1359051405,27
1359052006,28
1359052608,28
1359053210,29
1359053811,27
1359054413,29
1359055015,30
1359055616,30
1359056218,30
1359056820,30
1359057421,29
1359058023,29
1359058625,29
1359059226,28
1359059828,30
1359060430,31
1359061031,31
1359061633,30
1359062235,31
1359062836,30
1359063438,31
1359064040,29
1359064641,31
1359065243,27
1359065844,37
1359066446,53
1359067048,39
1359067649,27
1359068251,25
1359068853,19
1359069454,15
1359070056,13
1359070658,11
1359071259,7
1359071861,4
1359072463,10
1359073064,10
1359073666,9
1359074268,9
1359074869,9
1359075471,8
1359076073,9
1359076674,9
1359077276,8
1359077878,8
1359078479,8
1359079081,8
1359079683,9
1359080285,8
1359080886,9
1359081488,8
1359082090,9
1359082691,9
1359083293,9
1359083895,8
1359084496,9
1359085098,10
1359085700,8
1359086301,8
1359086903,9
1359087505,8
1359088106,9
1359088708,9
1359089310,9
1359089911,9
1359090513,9
1359091114,0
1359091716,0
1359092318,0
1359092919,0
1359093521,0
1359094123,0
1359094724,0
1359095326,0
1359095928,0
1359096529,0
1359097131,0
1359097733,0
1359098334,0
1359098936,0
1359099538,0
1359100139,0
1359100741,0
1359101343,0
1359101944,0
1359102546,0
1359103148,0
1359103749,0
1359104351,0
1359104953,0
1359105554,0
1359106156,0
1359106758,0
1359107359,0
1359107961,0
1359108563,0
1359109164,0
1359109766,0
1359110368,0
1359110969,0
1359111571,0
1359112173,0
1359112774,0
1359113376,0
1359113978,0
1359114579,0
1359115181,0
1359115783,0
1359116384,0
1359116986,0
1359117588,0
1359118189,0
1359118791,0
1359119393,0
1359119994,0
1359120596,0
1359121198,0
1359121799,0
1359122401,0
1359123003,0
1359123604,0
1359124206,0
1359124808,0
1359125409,0
1359126011,0
1359126613,0
1359127214,1
1359127816,4
1359128418,5
1359129019,9
1359129621,10
1359130223,14
1359130824,30
1359131426,32
1359132028,31
1359132629,32
1359133231,30
1359133833,30
1359134434,30
1359135036,28
1359135638,28
1359136239,27
1359136841,28
1359137443,27
1359138044,28
1359138646,27
1359139248,27
1359139849,36
1359140451,37
1359141052,37
1359141654,37
1359142256,36
1359142857,37
1359143459,38
1359144061,38
1359144662,39
1359145264,38
1359145866,39
1359146467,38
1359147069,38
1359147671,38
1359148272,38
1359148874,39
1359149476,38
1359150077,37
1359150679,37
1359151281,38
1359151882,39
1359152484,39
1359153086,36
1359153687,36
1359154289,35
1359154891,33
1359155492,38
1359156094,33
1359156696,28
1359157297,20
1359157899,15
1359158501,12
1359159102,11
1359159704,9
1359160306,9
1359160907,9
1359161509,9
1359162111,9
1359162712,9
1359163314,8
1359163916,8
1359164517,9
1359165119,9
1359165721,9
1359166322,9
1359166924,9
1359167526,9
1359168127,9
1359168729,9
1359169330,9
1359169932,9
1359170534,9
1359171135,8
1359171737,9
1359172339,8
1359172940,8
1359173542,8
1359174144,9
1359174746,9
1359175347,10
1359175949,9
1359176551,11
1359177152,0
1359177754,0
1359178356,0
1359178957,0
1359179559,0
1359180161,0
1359180762,0
1359181364,0
1359181966,0
1359182567,0
1359183169,0
1359183771,0
1359184372,0
1359184974,0
1359185576,0
1359186177,0
1359186779,0
1359187381,0
1359187982,0
1359188584,0
1359189186,0
1359189787,0
1359190389,0
1359190990,0
1359191592,0
1359192194,0
1359192795,0
1359193397,0
1359193999,0
1359194600,0
1359195202,0
1359195804,0
1359196405,0
1359197007,0
1359197609,0
1359198210,0
1359198812,0
1359199414,0
1359200015,0
1359200617,0
1359201219,0
1359201820,0
1359202422,0
1359203024,0
1359203626,0
1359204227,0
1359204829,0
1359205431,0
1359206032,0
1359206634,0
1359207236,0
1359207837,0
1359208439,0
1359209041,0
1359209642,0
1359210244,0
1359210846,0
1359211447,0
1359212049,0
1359212651,0
1359213252,0
1359213854,2
1359214456,5
1359215057,6
1359215659,24
1359216261,26
1359216862,40
1359217464,38
1359218066,49
1359218667,43
1359219269,51
1359219871,37
1359220472,39
1359221074,38
1359221676,41
1359222277,75
1359222879,65
1359223481,48
1359224082,72
1359224684,78
1359225286,61
1359225887,46
1359226489,45
1359227091,60
1359227692,39
1359228294,32
1359228896,32
1359229497,40
1359230099,34
1359230701,55
1359231302,46
1359231904,48
1359232506,36
1359233107,40
1359233709,65
1359234311,107
1359234912,112
1359235514,110
1359236116,110
1359236717,110
1359237319,111
1359237921,110
1359238522,112
1359239124,110
1359239726,110
1359240327,109
1359240929,111
1359241531,107
1359242132,103
1359242734,103
1359243336,99
1359243937,99
1359244539,95
1359245141,92
1359245742,90
1359246344,89
1359246946,89
1359247548,90
1359248149,89
1359248751,89
1359249353,88
1359249955,89
1359250556,89
1359251158,88
1359251759,88
1359252963,88
1359253564,89
1359254166,89
1359254768,89
1359255369,87
1359255971,88
1359256573,88
1359257174,88
1359257776,89
1359258378,88
1359258979,89
1359259581,88
1359260183,88
1359260784,88
1359261386,88
1359261988,89
1359262590,89
1359263191,90
1359263793,92
1359264395,94
1359264996,95
1359265598,92
1359266199,93
1359266801,85
1359267403,86
1359268004,85
1359268606,86
1359269208,85
1359269809,86
1359270411,86
1359271013,87
1359271614,87
1359272216,86
1359272818,88
1359273419,87
1359274021,88
1359274623,87
1359275224,87
1359275826,87
1359276428,87
1359277029,86
1359277631,85
1359278233,83
1359278834,84
1359279436,83
1359280038,83
1359280639,83
1359281241,82
1359281843,83
1359282444,82
1359283046,82
1359283648,83
1359284249,83
1359284851,82
1359285453,83
1359286054,83
1359286656,82
1359287258,83
1359287859,83
1359288461,83
1359289063,83
1359289664,83
1359290266,83
1359290868,82
1359291469,84
1359292071,82
1359292673,83
1359293274,82
1359293876,83
1359294478,83
1359295079,82
1359295681,82
1359296283,81
1359296884,80
1359297486,80
1359298088,79
1359298689,80
1359299291,81
1359299893,81
1359300494,83
1359301096,86
1359301698,88
1359302299,90
1359302901,93
1359303503,97
1359304104,103
1359304706,110
1359305308,112
1359305909,114
1359306511,122
1359307113,125
1359307714,125
1359308316,122
1359308918,127
1359309519,138
1359310121,148
1359310723,154
1359311324,153
1359311926,150
1359312528,151
1359313129,153
1359313731,145
1359314333,136
1359314934,123
1359315536,112
1359316138,110
1359316739,109
1359317341,109
1359317943,109
1359318545,110
1359319146,109
1359319748,109
1359320349,109
1359320951,108
1359321553,108
1359322155,97
1359322756,34
1359323358,34
1359323960,35
1359324561,35
1359325163,36
1359325765,34
1359326366,33
1359326968,37
1359327570,36
1359328171,36
1359328773,28
1359329375,27
1359329976,25
1359330578,22
1359331180,19
